label,x,y,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,location
34,787,681,65,97.0847035304787,95.8522918916039,34,50,60,74,105,131,0.009259259259259,0.083333333333333,0.342592592592593,0.648148148148148,1109.9723485358,544.812079074011,296820.201504946,nuc
98,2405,451,62,100.717239760572,101.018587182975,44,49,61,69,96,131,0,0.046511627906977,0.325581395348837,0.72093023255814,1661.45437072601,680.376178781737,462911.744653638,nuc
98,2454,526,44,62.1121699143992,62.5646692461878,47,73,83,92,125,138,0,0.023255813953488,0.116279069767442,0.465116279069767,1661.25725111601,682.210434498651,465411.076938839,nuc
68,1682,1451,40,154.532217548936,121.406007361634,45,56,74,95,135,168,0,0.035211267605634,0.176056338028169,0.394366197183098,1041.59830526699,442.302052981444,195631.1060716,nuc
9,13,909,14,206.947759582085,205.576194463735,54,88,105,144,203,250,0,0.011560693641618,0.086705202312139,0.196531791907514,1436.02136476573,663.473697169418,440197.346835656,cyto
7,190,489,55,72.3655606905309,71.1816861745915,42,56,69,86,113,131,0,0.045454545454545,0.212121212121212,0.560606060606061,1470.21786957158,679.082400299734,461152.906396848,nuc
36,832,592,34,96.4972248198584,100.826189232617,30,34,42,66,96,118,0.011627906976744,0.127906976744186,0.395348837209302,0.802325581395349,1142.22325339387,555.370177033268,308436.033537964,nuc
84,2062,2103,48,104.101143602378,92.724041537201,43,58,59,70,85,113,0,0.045454545454545,0.409090909090909,0.909090909090909,1443.08190013685,596.275566052383,355544.55067109,cyto
14,114,761,51,137.491651961562,192.888670547532,38,53,62,79,114,144,0,0.05607476635514,0.252336448598131,0.570093457943925,1404.48976729656,664.225690040849,441195.767310242,cyto
25,481,1083,103,70.3486577359422,85.171737300422,39,56,69,93,122,154,0.008333333333333,0.058333333333333,0.191666666666667,0.466666666666667,1103.26620658286,557.932431207328,311288.597792919,nuc
36,833,430,37,90.3143135432605,81.4101666456952,31,40,44,66,101,123,0.023255813953488,0.116279069767442,0.348837209302326,0.744186046511628,1233.25622241434,587.86964043295,345590.714142766,nuc
36,1012,497,23,133.43202727643,138.045903144234,45,56,62,81,103,129,0,0.023255813953488,0.244186046511628,0.674418604651163,1168.2938810097,547.128156223021,299349.219332003,cyto
11,383,1547,13,172.424054065291,253.859233842758,26,54,61,90,119,148,0.010869565217391,0.076086956521739,0.195652173913043,0.510869565217391,1162.34926526558,584.605313600217,341763.372689609,cyto
14,344,755,8,140.072328789202,104.771770903457,47,62,74,96,127,147,0.009345794392523,0.02803738317757,0.177570093457944,0.457943925233645,1260.90768529185,628.183716924619,394614.78220923,nuc
26,506,1282,99,88.8715445480364,82.7204451058314,59,78,95,119,160,196,0.010928961748634,0.032786885245902,0.103825136612022,0.262295081967213,1075.99831879988,540.143903067249,291755.436020721,nuc
40,1002,404,24,107.309073702086,102.69637731851,26,33,36,47,57,72,0,0.2,0.92,1.84,1225.64491239114,567.941321027267,322557.344130197,nuc
56,1449,2324,25,118.281482261657,123.029206159032,32,40,44,50,77,89,0,0.105263157894737,0.578947368421053,1.31578947368421,1344.00160510308,572.029059330938,327217.244719038,cyto
35,931,1555,1,182.745374721215,144.896993330358,40,56,79,105,150,185,0.017045454545455,0.051136363636364,0.164772727272727,0.323863636363636,968.838824415881,435.031727753499,189252.604152194,cyto
27,611,2228,41,56.947089897235,80.0483262827729,23,32,34,56,82,95,0.038461538461538,0.153846153846154,0.461538461538462,1.25,1339.21807700156,629.742614967543,396575.761106158,cyto
11,403,1551,3,184.915310835339,267.639355507444,35,51,67,88,125,142,0.010869565217391,0.065217391304348,0.195652173913043,0.467391304347826,1152.03144096612,579.953180676948,336345.691777309,cyto
33,585,1838,42,166.303013189838,203.52144885679,34,43,60,78,110,137,0.017241379310345,0.077586206896552,0.267241379310345,0.568965517241379,1147.87184880026,571.737480741053,326883.746884126,cyto
27,720,2144,16,83.4573131439141,102.596027332257,29,34,39,54,83,95,0.019230769230769,0.153846153846154,0.480769230769231,1.28846153846154,1253.44310660011,598.280942542027,357940.086208976,cyto
4,255,1402,45,127.129147910392,185.054268261473,34,44,51,78,101,120,0.036363636363636,0.090909090909091,0.254545454545454,0.8,1221.31399113856,607.146713634449,368627.131877112,cyto
78,1989,1680,9,104.137902241003,115.83588056255,26,27,46,65,76,95,0,0.133333333333333,0.566666666666667,1.26666666666667,1232.82349910955,538.060209121283,289508.788639639,cyto
10,133,2372,27,80.8515520563744,112.186709555153,14,16,25,49,81,108,0.131578947368421,0.236842105263158,0.473684210526316,0.894736842105263,1662.40288337578,696.266043651533,484786.403542158,cyto
69,1919,808,5,154.94786186746,169.944647940248,37,53,60,76,102,118,0,0.057142857142857,0.3,0.771428571428571,1216.19899297447,557.163949609123,310431.666744037,cyto
3,132,2623,19,79.7669169986962,63.2713079411796,31,31,39,42,56,76,0,0.2,1,1.9,1833.3102807237,702.232767644474,493130.859953617,nuc
66,1601,2183,43,65.1379403322133,108.057789625138,40,62,74,93,115,132,0,0.061224489795918,0.204081632653061,0.591836734693878,1290.17787735085,552.062112267811,304772.575801597,cyto
48,1008,2530,48,121.750538566306,115.828037942327,45,73,75,84,97,133,0,0.024390243902439,0.219512195121951,0.658536585365854,1472.61951650531,620.590773425833,385132.908061273,cyto
80,1835,1136,8,199.201507546271,236.76505909615,37,60,74,100,140,170,0.014598540145985,0.058394160583942,0.167883211678832,0.386861313868613,1102.79519166779,493.614428569955,243655.204092444,cyto
76,2183,1381,1,179.13195176053,220.570586934588,35,51,62,77,112,146,0.01123595505618,0.078651685393258,0.280898876404494,0.561797752808989,1299.24119689637,577.619959626696,333644.817759146,cyto
30,809,17,47,127.620710824495,138.12952207476,33,54,77,105,148,175,0.021276595744681,0.063829787234043,0.170212765957447,0.297872340425532,1536.0284422544,639.888927342655,409457.839335733,cyto
38,909,1538,5,130.096877373236,83.5368106792278,28,40,47,62,98,125,0.011363636363636,0.102272727272727,0.386363636363636,0.704545454545455,968.892000883902,438.030114112061,191870.380869026,cyto
46,1219,1509,27,120.597472064919,120.003902146945,42,52,69,83,120,144,0,0.044117647058824,0.235294117647059,0.5,948.83262883294,384.164814312228,147582.604555549,nuc
20,632,2324,27,189.85972436459,236.428120122477,21,41,48,72,99,116,0.033333333333333,0.083333333333333,0.316666666666667,0.816666666666667,1395.15535270048,639.287431212201,408688.419705894,cyto
51,1351,1364,50,87.1115033480967,88.3485237830667,61,64,76,90,130,160,0,0.015384615384615,0.169230769230769,0.384615384615385,946.524604148834,373.766792871998,139701.615453819,nuc
67,1800,2370,55,113.871227871086,83.698107962794,45,60,64,86,122,147,0,0.045454545454545,0.181818181818182,0.454545454545454,1477.98489441637,600.618007268995,360741.990655778,cyto
51,1091,1392,15,179.999070719277,176.903426558909,39,43,48,61,84,109,0.015384615384615,0.061538461538462,0.430769230769231,0.953846153846154,931.911512961558,385.276011409573,148437.604967669,cyto
51,1176,1285,7,109.18439994846,110.385776407741,36,52,67,79,110,129,0.015384615384615,0.076923076923077,0.261538461538461,0.676923076923077,927.932332732616,373.239700957168,139307.874370596,nuc
53,1157,970,18,154.915963355333,134.792344945513,30,43,60,81,115,143,0.008695652173913,0.095652173913043,0.243478260869565,0.556521739130435,966.322012086006,415.400679332919,172557.72439025,nuc
60,1535,1581,17,114.981358061108,130.120494900118,43,53,67,80,114,140,0,0.03448275862069,0.252873563218391,0.551724137931034,1016.34837962672,421.768127044515,177888.352990638,cyto
57,1479,763,73,48.4549657863188,51.017802169661,53,65,81,99,139,170,0,0.037037037037037,0.138888888888889,0.37037037037037,1072.6348948668,473.986980131211,224663.657333905,nuc
72,1821,13,91,69.0977829921363,55.7098431928127,33,43,43,45,81,116,0,0.066666666666667,0.466666666666667,0.8,1631.8547539333,630.342756894354,397331.991169175,cyto
4,143,1401,36,61.3934872001385,94.7333001025289,19,31,46,59,88,106,0.054545454545455,0.109090909090909,0.436363636363636,0.927272727272727,1297.30499754205,629.225553831916,395924.797595082,nuc
83,2004,811,29,125.604822299039,161.025322716099,35,52,67,81,114,134,0.010869565217391,0.076086956521739,0.228260869565217,0.58695652173913,1259.45148994872,577.910373517252,333980.39981885,cyto
34,823,915,9,140.665209949217,141.455546533901,31,48,56,75,106,133,0.027777777777778,0.092592592592593,0.287037037037037,0.638888888888889,1016.06993202707,486.885984177971,237057.961588952,nuc
38,950,1385,66,56.9788093820691,78.9453475092431,20,33,40,60,90,107,0.068181818181818,0.159090909090909,0.420454545454545,0.920454545454545,942.592179345871,413.512053426431,170992.218328943,nuc
15,156,2288,55,136.084217618574,159.26980365852,29,45,63,82,103,132,0,0.066666666666667,0.233333333333333,0.65,1596.94305322569,690.500765471991,476791.307117406,nuc
45,1272,625,13,179.331435947078,180.211015772526,29,45,50,72,102,124,0.02247191011236,0.078651685393258,0.325842696629213,0.685393258426966,1100.75707138145,496.894804727023,246904.446964706,cyto
68,1619,1219,18,142.519167077153,175.690118662438,51,63,72,89,135,164,0.007042253521127,0.028169014084507,0.211267605633803,0.394366197183098,1010.10981811286,426.53832998451,181934.946945975,cyto
66,1510,2215,60,128.292896326826,167.75914490942,43,46,57,69,93,122,0,0.020408163265306,0.387755102040816,0.714285714285714,1285.45135146932,552.938989203407,305741.525781286,cyto
14,17,737,18,215.957291568681,275.160226481484,38,63,76,104,148,185,0.009345794392523,0.05607476635514,0.16822429906542,0.327102803738318,1482.95581746562,675.525687379292,456334.954309265,cyto
87,2188,1303,9,92.3611212452909,73.8223179962796,35,35,42,46,64,77,0,0.107142857142857,0.857142857142857,1.64285714285714,1298.80646875516,580.99269434573,337552.510883111,cyto
57,1381,726,99,58.1074638234899,69.7147467332016,46,64,77,99,133,155,0,0.046296296296296,0.166666666666667,0.416666666666667,1068.48306250099,473.845855936472,224529.895188167,nuc
9,97,1119,98,98.3926099021234,62.3395197756039,48,71,79,111,169,206,0.011560693641618,0.046242774566474,0.15606936416185,0.289017341040462,1335.95990747413,641.18001372406,411111.809999186,nuc
87,2228,1354,52,46.6122148707123,75.0229696254472,25,26,34,45,63,81,0.035714285714286,0.178571428571429,0.714285714285714,1.53571428571429,1328.10133263637,588.702608245689,346570.760955277,cyto
60,1553,1332,24,158.23687346236,143.707915062636,40,52,60,78,108,136,0.011494252873563,0.057471264367816,0.264367816091954,0.632183908045977,989.150612330788,406.559596247444,165290.705300884,cyto
41,853,2159,23,152.432335294906,138.288149239107,43,56,73,91,133,156,0.019230769230769,0.048076923076923,0.192307692307692,0.403846153846154,1231.24476411717,578.916830584609,335144.696734129,nuc
86,2301,409,46,114.211332592791,76.8147966357517,46,56,63,81,109,120,0,0.037735849056604,0.245283018867924,0.754716981132076,1613.17708875686,669.959658775118,448845.944386073,nuc
50,1185,180,1,242.545782235518,240.630471981462,67,85,111,133,187,241,0,0.016129032258065,0.080645161290323,0.185483870967742,1376.98708338365,589.827936131019,347896.994240577,cyto
3,15,2582,16,44.3615887700245,60.7109089757716,22,22,23,39,52,74,0,0.3,0.8,1.4,1872.52470434031,706.138746069808,498631.92870104,cyto
64,1610,829,68,41.5569418588149,23.4231612493437,32,51,61,79,108,119,0.017857142857143,0.071428571428571,0.267857142857143,0.767857142857143,1083.82490194133,480.811632249738,231179.825706657,nuc
9,150,1166,71,118.435413816743,94.6218360245304,46,67,74,97,145,187,0.011560693641618,0.034682080924855,0.173410404624277,0.369942196531792,1293.1016745247,630.753326668605,397849.759103513,nuc
94,2338,716,75,86.0455339950226,85.8040563642854,52,62,81,90,117,140,0,0.049382716049383,0.148148148148148,0.54320987654321,1501.80224304399,656.135557680051,430513.870052111,nuc
23,442,302,1,131.437381748692,105.995869646347,18,39,46,63,103,123,0.06,0.1,0.42,0.74,1443.42519381521,664.956445439968,442167.074332158,cyto
99,2578,1547,100,121.366939064754,80.3143455265528,87,105,122,156,183,223,0,0,0.041095890410959,0.136986301369863,1616.81335781151,644.44184010095,415305.285272698,nuc
63,1440,1741,38,156.091498112502,170.350168778816,36,55,62,83,121,143,0.009615384615385,0.067307692307692,0.230769230769231,0.490384615384615,1037.41782035972,438.80032438876,192545.724683681,cyto
68,1688,1298,103,45.1912135297948,71.1561735285139,41,62,74,100,131,160,0.007042253521127,0.049295774647887,0.183098591549296,0.394366197183098,1033.16878256492,441.506795055149,194928.250079869,nuc
4,53,1409,48,104.759796469166,74.7434824570052,36,66,72,85,111,136,0,0.054545454545455,0.236363636363636,0.563636363636364,1364.2784963125,643.051240371067,413514.897742768,nuc
68,1756,1241,120,68.130509232446,105.114376492454,49,58,73,94,136,164,0,0.042253521126761,0.183098591549296,0.415492957746479,1060.75171232317,462.975437828672,214346.256032651,nuc
50,1180,439,105,45.705567320502,30.9419543761446,65,72,90,99,136,161,0,0.024193548387097,0.129032258064516,0.379032258064516,1198.7442925686,544.34942655908,296316.2981952,nuc
95,2626,825,24,242.838447287661,263.8926097917,49,70,84,134,178,220,0.024590163934426,0.049180327868852,0.131147540983607,0.221311475409836,1690.46735845992,682.778358956791,466186.287459729,cyto
29,730,311,54,60.4346541037524,68.1301777910379,25,28,44,51,78,99,0.020833333333333,0.145833333333333,0.583333333333333,1.25,1334.1273834523,622.899722248507,388004.063977267,nuc
30,655,213,14,125.001599528955,113.816705383224,33,43,46,56,84,104,0.021276595744681,0.063829787234043,0.468085106382979,1.02127659574468,1423.87095859185,644.640442862934,415561.300574519,cyto
57,1481,535,10,225.912122376466,246.345706881922,41,55,64,85,122,152,0,0.046296296296296,0.222222222222222,0.472222222222222,1180.50679546828,526.780276641006,277497.459857974,cyto
25,503,1080,104,52.1321281177636,64.8201553349349,49,63,78,91,126,152,0,0.033333333333333,0.166666666666667,0.458333333333333,1093.17619835989,551.930964869499,304627.789981776,nuc
26,637,1448,49,131.507716185485,147.611522498281,41,59,72,93,146,178,0.016393442622951,0.049180327868852,0.185792349726776,0.371584699453552,1028.69596229983,506.058259289509,256094.961795128,cyto
42,1032,2130,14,118.173046507063,113.369750523368,48,59,70,88,112,143,0.012345679012346,0.037037037037037,0.197530864197531,0.567901234567901,1190.6642634095,548.192936024128,300515.495106753,nuc
19,424,2093,131,23.3593930107059,23.8994937823806,65,86,98,113,139,162,0.010869565217391,0.010869565217391,0.08695652173913,0.358695652173913,1338.42644866369,641.367557008347,411352.343182856,nuc
27,671,2233,51,55.3223554693405,100.258215214406,30,34,36,50,72,92,0.019230769230769,0.192307692307692,0.576923076923077,1.23076923076923,1322.62607388379,621.188837069474,385875.571299726,cyto
11,336,1597,81,103.981055777043,186.368329956221,46,55,60,80,123,151,0,0.032608695652174,0.25,0.478260869565217,1198.86295803212,600.010631751921,360012.75821534,cyto
33,649,1829,69,122.866524358299,154.540332496482,46,59,69,83,112,139,0,0.03448275862069,0.224137931034483,0.577586206896552,1120.58979854681,554.530817377506,307504.427421365,cyto
81,2210,486,12,168.551544728344,161.011147237083,41,66,78,97,136,169,0,0.041666666666667,0.15625,0.364583333333333,1516.16055839007,652.233432261268,425408.450159314,cyto
61,1668,346,8,123.670020872434,115.554116576592,25,31,44,49,84,104,0,0.148148148148148,0.481481481481481,1.03703703703704,1344.09818002547,580.183661596383,336613.081183386,cyto
47,1013,1327,20,127.286746614078,155.477631654965,32,39,50,57,78,97,0,0.119402985074627,0.537313432835821,1.16417910447761,932.692951557303,397.452406722337,157968.415609378,cyto
14,204,768,78,90.1401651585308,126.852494749306,36,45,59,76,111,138,0.018691588785047,0.08411214953271,0.280373831775701,0.560747663551402,1341.19386047519,651.499397257448,424451.464626818,nuc
12,196,139,37,67.4703320666624,74.0835906747915,38,55,72,79,114,129,0,0.057142857142857,0.285714285714286,0.571428571428571,1677.12766738163,696.43143160598,485016.738928755,nuc
53,1485,1078,13,190.596039520824,211.61158133057,38,55,68,88,121,151,0,0.052173913043478,0.234782608695652,0.495652173913043,986.479821229797,411.949594889838,169702.468729901,cyto
46,1218,1635,7,125.879571888934,129.537276267275,35,43,52,69,113,140,0.029411764705882,0.088235294117647,0.294117647058823,0.514705882352941,975.57841877929,407.20703451051,165817.568954843,nuc
19,410,1983,39,93.7387555764286,95.6633440610914,38,52,60,85,115,142,0.021739130434783,0.065217391304348,0.217391304347826,0.543478260869565,1289.6801650109,630.283188976012,397256.898305771,nuc
60,1606,1461,37,119.198595297475,118.564639949048,29,39,58,71,106,140,0.022988505747126,0.103448275862069,0.298850574712644,0.563218390804598,1016.37628850295,423.818691178334,179622.282992116,nuc
9,246,1102,110,96.3785146473823,111.95675105689,55,75,84,109,150,181,0,0.034682080924855,0.121387283236994,0.312138728323699,1234.5918031075,615.260806901151,378545.860508655,nuc
7,73,574,57,88.1195213586518,118.888448064995,37,47,61,71,90,126,0.03030303030303,0.075757575757576,0.378787878787879,0.666666666666667,1506.76077393082,683.378078762812,467005.598533553,cyto
36,885,536,98,28.9075452003202,37.324039017079,43,46,56,69,94,115,0.011627906976744,0.046511627906977,0.348837209302326,0.837209302325581,1161.92604498532,557.910600570583,311264.238229028,nuc
33,706,1774,2,150.881820580441,166.115365111357,32,43,55,74,117,143,0.017241379310345,0.086206896551724,0.275862068965517,0.508620689655172,1081.35257442172,530.416338760747,281341.492424355,cyto
51,1129,1318,11,139.62043104292,138.749049005575,38,42,46,58,90,116,0,0.076923076923077,0.415384615384615,0.846153846153846,927.522950825383,377.766731840999,142707.70368583,nuc
91,2313,1956,19,90.1474426049406,103.575513001157,23,28,33,36,75,106,0.03125,0.25,0.59375,0.8125,1531.32279486343,620.436209965109,384941.090635869,cyto
41,942,2245,100,36.7948424413627,15.102667642903,73,91,113,123,160,178,0,0.009615384615385,0.076923076923077,0.192307692307692,1271.87435575341,582.97385121653,339858.511202233,nuc
74,1905,1852,27,86.1661754521283,54.1634141002322,23,31,54,68,103,125,0.03921568627451,0.117647058823529,0.333333333333333,0.686274509803922,1246.13371550035,537.582528389832,288994.974830005,nuc
18,520,1752,35,118.025453534355,185.169497763344,35,46,58,71,100,122,0,0.074766355140187,0.317757009345794,0.747663551401869,1144.37338227216,574.44437494068,329986.339900989,cyto
59,1472,1269,34,96.5879699343743,47.2530746404613,23,43,49,62,91,111,0.035087719298246,0.087719298245614,0.403508771929825,0.912280701754386,967.253011850473,391.080271036148,152943.778393707,nuc
60,1619,1547,10,149.126253210486,157.788871052002,36,49,60,76,112,135,0.011494252873563,0.057471264367816,0.264367816091954,0.574712643678161,1034.85063112794,434.755161621155,189012.050556237,cyto
15,260,2360,53,86.9509485999466,79.9639315038482,46,61,76,100,128,145,0.016666666666667,0.033333333333333,0.166666666666667,0.45,1582.15634634219,685.995659242787,470590.044499946,nuc
20,593,2436,65,99.2091076997371,163.537322171546,52,64,72,96,118,147,0,0.033333333333333,0.15,0.533333333333333,1487.30190020935,655.822324077302,430102.920758154,nuc
40,999,366,49,79.0914136862407,74.5226828934525,40,42,45,56,75,83,0,0.08,0.64,1.48,1250.54866097976,575.433030656693,331123.172770747,nuc
53,1238,893,55,137.85788118711,117.706760821761,44,55,68,82,126,158,0.008695652173913,0.043478260869565,0.234782608695652,0.478260869565217,990.994382966612,428.64721516625,183738.435069781,nuc
49,1352,2107,18,205.445344324002,255.088063986928,53,65,71,89,119,148,0,0.021052631578947,0.2,0.505263157894737,1189.62635259381,524.678584947968,275287.617503002,cyto
85,2158,2047,33,54.5915539467534,55.535101591854,27,39,52,56,75,102,0,0.111111111111111,0.555555555555556,0.962962962962963,1471.06656064093,604.954266903135,365969.66504431,nuc
68,1786,1480,37,182.950317659838,142.109499912339,44,62,70,96,141,174,0.007042253521127,0.042253521126761,0.183098591549296,0.352112676056338,1088.03003210323,471.908022810838,222697.181993234,nuc
24,578,670,63,50.4936394163267,48.6200906901804,29,44,56,64,99,120,0,0.078125,0.3125,0.765625,1182.52335619529,592.016958559087,350484.079221552,nuc
45,1067,822,14,135.973680830598,138.475843303198,32,41,60,89,129,155,0.01123595505618,0.078651685393258,0.202247191011236,0.438202247191011,1012.62903550171,458.921537711287,210608.977775293,nuc
33,729,1898,119,25.3352705344494,48.9242676292283,58,78,97,112,140,158,0.008620689655172,0.025862068965517,0.112068965517241,0.301724137931034,1123.80481920353,548.446373357615,300793.42444912,nuc
86,2295,355,85,67.7751457177113,53.7392223586206,47,61,71,84,118,146,0,0.037735849056604,0.169811320754717,0.509433962264151,1638.69116503997,671.597343199873,451042.991393127,nuc
50,1316,406,47,95.5286272691551,112.548407975303,58,75,89,111,159,187,0,0.008064516129032,0.120967741935484,0.266129032258064,1229.25499264466,547.174307630835,299399.722931284,nuc
71,1724,263,63,135.773022544165,127.589172945623,29,44,55,70,101,136,0.018181818181818,0.090909090909091,0.381818181818182,0.636363636363636,1417.10657615129,598.1027458327,357726.894572616,nuc
47,1176,1249,22,94.3063753929636,61.3851477971646,36,40,60,77,110,128,0,0.104477611940299,0.283582089552239,0.567164179104478,928.448176992203,374.664973376303,140373.842275066,nuc
49,1022,1812,14,241.270598145723,188.969990813999,23,33,47,68,98,127,0.031578947368421,0.126315789473684,0.336842105263158,0.652631578947368,1034.14694929716,470.934293874169,221779.109146762,cyto
99,2595,1471,171,107.903249468269,111.874375709096,66,94,103,148,197,231,0,0.027397260273973,0.095890410958904,0.191780821917808,1620.30731753307,647.640802176731,419438.60864412,nuc
49,1082,1923,27,121.355722348907,73.8729333270871,32,41,62,73,112,132,0.010526315789474,0.094736842105263,0.294736842105263,0.589473684210526,1077.89839007619,491.501486696161,241573.711424536,nuc
18,276,1911,1,173.437005065801,110.372115445473,29,40,50,65,100,130,0.018691588785047,0.102803738317757,0.364485981308411,0.626168224299065,1331.80658262176,645.165262070929,416238.215383051,cyto
64,1668,992,14,131.462554777244,181.648649034485,31,53,57,67,100,124,0.017857142857143,0.053571428571429,0.321428571428571,0.714285714285714,1057.4415740709,464.736394268425,215979.916157617,cyto
2,69,1715,20,42.4448440387765,48.2366638739085,29,33,42,49,59,76,0,0.137931034482759,0.931034482758621,1.79310344827586,1404.54273737566,655.522806708111,429710.15011448,nuc
57,1511,581,13,191.758676015952,211.228131819219,35,46,60,78,117,143,0.037037037037037,0.064814814814815,0.259259259259259,0.537037037037037,1162.92813001839,519.67830310494,270065.53871803,cyto
46,1150,1464,34,108.593721273526,105.133237723355,41,52,69,85,121,142,0,0.044117647058824,0.205882352941176,0.470588235294118,939.402814890314,383.404342900418,146998.890154901,nuc
46,1077,1610,88,56.6783977175941,59.1703931907836,63,84,92,101,127,146,0,0.014705882352941,0.073529411764706,0.367647058823529,967.819391910753,415.436592787909,172587.562627227,nuc
36,794,516,40,85.4015958823289,81.5136923802007,30,44,48,63,86,106,0.011627906976744,0.093023255813953,0.430232558139535,0.930232558139535,1191.14676146114,578.39759802383,334543.781399735,nuc
76,1888,1373,43,147.756903145974,91.2412312394595,57,72,89,101,132,151,0,0.01123595505618,0.112359550561798,0.370786516853933,1124.88237095629,497.86472335043,247869.2827568,nuc
35,821,1579,71,86.0012022425898,85.1251860894669,54,72,84,107,146,176,0.005681818181818,0.028409090909091,0.130681818181818,0.335227272727273,994.572918659067,466.700658742262,217809.504870462,nuc
54,1351,2194,49,123.442949699152,174.144852176803,23,26,35,81,100,110,0.03030303030303,0.151515151515152,0.242424242424242,0.909090909090909,1242.0220414173,544.41889625281,296391.934597128,cyto
34,916,755,25,126.991495170484,124.235470449804,44,58,68,88,123,151,0,0.046296296296296,0.203703703703704,0.481481481481481,1053.04968350852,500.762627663869,250763.209264823,nuc
18,410,1923,10,111.684002894434,58.9481867266533,40,47,63,76,110,134,0.02803738317757,0.065420560747664,0.271028037383177,0.598130841121495,1262.46015237086,622.708400662971,387765.752256235,nuc
35,710,1517,53,151.016248804428,191.892294003376,49,61,73,95,128,163,0.011363636363636,0.039772727272727,0.1875,0.397727272727273,1012.97520772311,490.578219898596,240666.989838875,cyto
14,81,765,35,167.353253787959,224.154186906461,42,54,70,79,119,152,0.009345794392523,0.046728971962617,0.252336448598131,0.504672897196262,1426.57893929238,667.533188955878,445600.558357604,cyto
27,601,2146,37,58.8711468353904,16.6387291170541,27,42,47,66,87,99,0.038461538461538,0.096153846153846,0.423076923076923,1.07692307692308,1293.04000628728,619.061617284323,383237.285994682,nuc
6,183,244,30,89.1390763677243,84.621341621854,30,30,43,53,84,110,0,0.145833333333333,0.416666666666667,0.8125,1615.22804989801,694.748015263989,482674.804713252,nuc
95,2253,992,24,205.371693404354,153.834817988021,44,56,68,91,148,186,0.008196721311475,0.049180327868852,0.180327868852459,0.360655737704918,1368.11675003004,616.70441240203,380324.332276133,nuc
56,1420,2297,14,128.15385950232,133.025459054775,39,40,47,64,79,101,0,0.105263157894737,0.526315789473684,1.21052631578947,1320.25147244995,566.271310411988,320663.196995709,cyto
65,1770,2058,57,161.27347965655,160.450065565514,38,51,57,82,146,185,0,0.080459770114943,0.229885057471264,0.402298850574713,1279.23730535597,546.542549104197,298708.757981314,cyto
83,2181,720,4,154.674829087185,163.35812703776,36,52,56,66,107,145,0.010869565217391,0.065217391304348,0.326086956521739,0.554347826086957,1395.41286517294,627.602240553221,393884.572347423,cyto
47,911,1243,9,175.736279235867,213.867663337542,33,42,50,62,85,106,0.029850746268657,0.08955223880597,0.477611940298507,1.01492537313433,945.943198092397,422.438766758878,178454.511660762,cyto
68,1769,1295,95,37.7055658042054,57.2144739510489,48,62,75,97,140,173,0.007042253521127,0.028169014084507,0.169014084507042,0.387323943661972,1065.85113720858,464.568123376167,215823.541257253,nuc
94,2399,710,90,28.9149689562978,36.9789513528713,40,57,62,83,116,142,0,0.061728395061728,0.246913580246913,0.555555555555556,1547.68356143704,665.644680802178,443082.841080234,nuc
104,2551,2392,33,33.7711474925385,48.727348126024,25,31,50,52,63,80,0,0.125,0.75,1.5625,1910.36927296304,666.940417532207,444809.520538035,nuc
43,1012,987,128,51.2590211818758,33.5947337686647,71,89,96,107,140,166,0.0078125,0.015625,0.0703125,0.3203125,967.778347451522,430.743808418734,185540.228491075,nuc
41,842,2383,36,143.245688382913,173.356853841256,38,52,71,100,134,171,0,0.067307692307692,0.163461538461538,0.365384615384615,1382.92636874461,618.971229010025,383125.382342181,cyto
49,1044,1806,24,232.254605623935,179.540135596688,27,37,45,63,100,125,0.031578947368421,0.105263157894737,0.389473684210526,0.68421052631579,1030.29137153992,466.126570938444,217273.980134832,cyto
19,393,2006,56,79.6968183011159,82.1700042559423,44,67,74,88,121,140,0,0.043478260869565,0.184782608695652,0.489130434782609,1309.33129157261,636.16122587634,404701.105308487,nuc
64,1579,944,40,88.7064999603888,138.477124578742,18,41,54,66,95,115,0.053571428571429,0.089285714285714,0.339285714285714,0.839285714285714,1039.83066926121,452.404495248323,204669.82732089,cyto
87,2332,1396,1,81.5357351914168,131.483566040282,36,46,48,60,78,95,0,0.071428571428571,0.5,1.21428571428571,1405.50231189217,609.384484799316,371349.450314128,cyto
69,1691,997,9,141.568937915928,154.276435994158,40,56,61,80,112,136,0,0.057142857142857,0.257142857142857,0.585714285714286,1064.7022345141,469.814640289,220725.796229882,cyto
103,2625,187,86,57.9039934099272,59.6259267303777,11,35,50,52,92,114,0.058823529411765,0.117647058823529,0.352941176470588,0.823529411764706,1958.3835933798,701.963522433408,492752.786827118,nuc
97,2422,149,54,60.8107969540979,107.405993760752,44,46,57,68,84,96,0,0,0.44,1.08,1841.45246075733,689.644810628108,475609.96482628,cyto
67,1723,2448,94,5.61849384391975,55.133471552917,43,53,62,67,110,127,0,0.045454545454545,0.318181818181818,0.636363636363636,1504.01473386307,605.598417442946,366749.4432094,nuc
53,1272,951,101,70.6434341068944,51.0535339395093,34,54,76,97,129,157,0.008695652173913,0.060869565217391,0.173913043478261,0.434782608695652,977.471228171887,415.257126424318,172438.481046182,nuc
